node,time_s,breaths_per_min,band_power_ratio
2,112.739,11.097,0.0
2,112.788,13.316,0.375
2,112.842,13.316,0.375
2,112.879,13.316,0.375
2,112.938,13.316,0.375
2,112.994,13.316,0.375
2,113.047,13.316,0.375
2,113.095,13.316,0.375
2,113.149,13.316,0.375
2,113.198,13.316,0.375
2,113.283,13.316,0.375
2,113.301,13.316,0.375
2,113.354,13.316,0.375
2,113.403,13.316,0.375
2,113.457,13.316,0.375
2,113.505,13.316,0.375
2,113.558,13.316,0.375
2,113.607,13.316,0.375
2,113.611,13.316,0.375
2,113.703,13.316,0.375
2,113.807,8.877,0.75
2,113.856,8.877,0.75
2,113.912,8.877,0.75
2,113.915,8.877,0.75
2,113.966,8.877,0.75
2,114.017,8.877,0.75
2,114.07,8.877,0.75
2,114.113,8.877,0.75
2,114.163,8.877,0.75
2,114.267,8.877,0.75
2,114.319,8.877,0.75
2,114.388,8.877,0.75
2,114.435,8.877,0.75
2,114.487,8.877,0.75
2,114.519,8.877,0.75
2,114.589,8.877,0.75
2,114.655,8.877,0.75
2,114.722,8.877,0.75
2,114.734,8.877,0.75
2,114.825,13.316,0.375
2,114.878,13.316,0.375
2,114.982,13.316,0.375
2,115.031,13.316,0.375
2,115.082,13.316,0.375
2,115.187,13.316,0.375
2,115.246,13.316,0.375
2,115.291,13.316,0.375
2,115.357,13.316,0.375
2,115.444,13.316,0.375
2,115.496,13.316,0.375
2,115.535,13.316,0.375
2,115.555,13.316,0.375
2,115.644,13.316,0.375
2,115.7,13.316,0.375
2,115.751,13.316,0.375
2,115.809,13.316,0.375
2,115.848,13.316,0.375
2,115.86,13.316,0.375
2,115.95,13.316,0.375
2,115.962,13.316,0.375
2,116.053,13.316,0.375
2,116.065,13.316,0.375
2,116.118,13.316,0.375
2,116.155,13.316,0.375
2,116.167,13.316,0.375
2,116.26,13.316,0.375
2,116.272,13.316,0.375
2,116.326,13.316,0.375
2,116.373,13.316,0.375
2,116.427,13.316,0.375
2,116.474,13.316,0.375
2,116.526,13.316,0.375
2,116.572,13.316,0.375
2,116.622,13.316,0.375
2,116.75,13.316,0.375
2,116.836,13.316,0.375
2,116.868,13.316,0.375
2,116.922,11.097,0.0
2,116.975,11.097,0.0
2,117.031,11.097,0.0
2,117.082,11.097,0.0
2,117.132,11.097,0.0
2,117.181,11.097,0.0
2,117.191,11.097,0.0
2,117.282,11.097,0.0
2,117.294,11.097,0.0
2,117.397,11.097,0.0
2,117.448,11.097,0.0
2,117.499,11.097,0.0
2,117.585,11.097,0.0
2,117.601,11.097,0.0
2,117.655,11.097,0.0
2,117.707,11.097,0.0
2,117.76,11.097,0.0
2,117.844,11.097,0.0
2,117.872,11.097,0.0
2,117.912,8.877,0.625
2,118.012,8.877,0.625
2,118.051,8.877,0.625
2,118.114,8.877,0.625
2,118.206,8.877,0.625
2,118.309,8.877,0.625
2,118.362,8.877,0.625
2,118.416,8.877,0.625
2,118.423,8.877,0.625
2,118.524,8.877,0.625
2,118.586,8.877,0.625
2,118.637,8.877,0.625
2,118.702,8.877,0.625
2,118.73,8.877,0.625
2,118.782,8.877,0.625
2,118.825,8.877,0.625
2,118.878,8.877,0.625
2,118.97,8.877,0.625
2,119.023,8.877,0.625
2,119.081,8.877,0.875
2,119.128,8.877,0.875
2,119.175,8.877,0.875
2,119.242,8.877,0.875
2,119.296,8.877,0.875
2,119.351,8.877,0.875
2,119.353,8.877,0.875
2,119.428,8.877,0.875
2,119.446,8.877,0.875
2,119.539,8.877,0.875
2,119.59,8.877,0.875
2,119.654,8.877,0.875
2,119.74,8.877,0.875
2,119.751,8.877,0.875
2,119.838,8.877,0.875
2,119.903,8.877,0.875
2,119.955,8.877,0.875
2,120.021,8.877,0.875
