node,time_s,breaths_per_min,band_power_ratio
1,1038.459,13.629,0.5
1,1038.493,13.629,0.5
1,1038.518,13.629,0.5
1,1038.539,13.629,0.5
1,1038.595,13.629,0.5
1,1038.62,13.629,0.5
1,1038.64,13.629,0.5
1,1038.723,11.358,0.0
1,1038.743,11.358,0.0
1,1038.795,11.358,0.0
1,1038.84,11.358,0.0
1,1038.928,11.358,0.0
1,1038.982,11.358,0.0
1,1039.036,11.358,0.0
1,1039.087,11.358,0.0
1,1039.133,11.358,0.0
1,1039.184,11.358,0.0
1,1039.237,11.358,0.0
1,1039.337,11.358,0.0
1,1039.389,11.358,0.0
1,1039.44,11.358,0.0
1,1039.491,11.358,0.0
1,1039.542,11.358,0.0
1,1039.594,11.358,0.0
1,1039.644,11.358,0.0
1,1039.698,11.358,0.0
1,1039.747,11.358,0.0
1,1039.799,11.358,0.0
1,1039.952,11.358,0.0
1,1040.07,11.358,0.0
1,1040.12,11.358,0.0
1,1040.157,11.358,0.0
1,1040.209,11.358,0.0
1,1040.259,11.358,0.0
1,1040.31,11.358,0.0
1,1040.362,11.358,0.0
1,1040.463,11.358,0.0
1,1040.529,11.358,0.0
1,1040.566,11.358,0.0
1,1040.668,11.358,0.0
1,1040.721,11.358,0.0
1,1040.771,11.358,0.0
1,1040.823,11.358,0.0
1,1040.927,11.358,0.0
1,1041.027,11.358,0.0
1,1041.078,13.629,1.0
1,1041.117,13.629,1.0
1,1041.167,13.629,1.0
1,1041.196,13.629,1.0
1,1041.247,13.629,1.0
1,1041.284,13.629,1.0
1,1041.385,13.629,1.0
1,1041.456,13.629,1.0
1,1041.489,13.629,1.0
1,1041.591,13.629,1.0
1,1041.643,13.629,1.0
1,1041.692,13.629,1.0
1,1041.745,13.629,1.0
1,1041.794,13.629,1.0
1,1041.847,13.629,1.0
1,1041.9,13.629,1.0
1,1041.949,13.629,1.0
1,1042.001,13.629,1.0
1,1042.051,13.629,1.0
1,1042.104,11.358,0.0
1,1042.178,11.358,0.0
1,1042.209,11.358,0.0
1,1042.27,11.358,0.0
1,1042.307,11.358,0.0
1,1042.359,11.358,0.0
1,1042.411,11.358,0.0
1,1042.461,11.358,0.0
1,1042.513,11.358,0.0
1,1042.615,11.358,0.0
1,1042.653,11.358,0.0
1,1042.789,11.358,0.0
1,1042.818,11.358,0.0
1,1042.871,11.358,0.0
1,1042.922,11.358,0.0
1,1042.973,11.358,0.0
1,1043.024,11.358,0.0
1,1043.076,11.358,0.0
1,1043.134,11.358,0.0
1,1043.24,13.629,0.5
1,1043.301,13.629,0.5
1,1043.331,13.629,0.5
1,1043.428,13.629,0.5
1,1043.45,13.629,0.5
1,1043.525,13.629,0.5
1,1043.553,13.629,0.5
1,1043.601,13.629,0.5
1,1043.638,13.629,0.5
1,1043.694,13.629,0.5
1,1043.74,13.629,0.5
1,1043.792,13.629,0.5
1,1043.843,13.629,0.5
1,1043.912,13.629,0.5
1,1043.945,13.629,0.5
1,1043.98,13.629,0.5
1,1044.041,13.629,0.5
1,1044.09,13.629,0.5
1,1044.139,13.629,0.5
1,1044.192,13.629,0.5
1,1044.247,13.629,0.5
1,1044.296,13.629,0.5
1,1044.425,13.629,0.5
1,1044.458,13.629,0.5
1,1044.509,13.629,0.5
1,1044.56,13.629,0.5
1,1044.615,13.629,0.5
1,1044.661,13.629,0.5
1,1044.766,13.629,0.5
1,1044.818,13.629,0.5
1,1044.871,13.629,0.5
1,1044.92,13.629,0.5
1,1044.973,13.629,0.5
1,1045.024,13.629,0.5
1,1045.072,13.629,0.5
1,1045.158,13.629,0.5
1,1045.241,13.629,0.5
1,1045.276,13.629,0.5
1,1045.379,13.629,0.75
1,1045.43,13.629,0.75
1,1045.484,13.629,0.75
1,1045.548,13.629,0.75
1,1045.588,13.629,0.75
1,1045.622,13.629,0.75
1,1045.676,13.629,0.75
1,1045.754,13.629,0.75
1,1045.791,13.629,0.75
1,1045.828,13.629,0.75
1,1045.881,13.629,0.75
1,1045.906,13.629,0.75
1,1045.957,13.629,0.75
1,1045.996,13.629,0.75
1,1046.052,13.629,0.75
1,1046.095,13.629,0.75
1,1046.198,13.629,0.75
1,1046.266,13.629,0.75
1,1046.301,13.629,0.75
1,1046.393,13.629,0.625
1,1046.496,13.629,0.625
1,1046.66,13.629,0.625
1,1046.712,13.629,0.625
1,1046.759,13.629,0.625
1,1046.929,13.629,0.625
1,1047.017,13.629,0.625
1,1047.134,13.629,0.625
1,1047.216,13.629,0.625
1,1047.287,13.629,0.625
1,1047.324,13.629,0.625
1,1047.441,13.629,0.625
1,1047.494,13.629,0.625
1,1047.53,13.629,0.625
1,1047.635,13.629,0.625
1,1047.678,13.629,0.625
1,1047.803,13.629,0.625
1,1047.837,13.629,0.625
1,1047.89,13.629,0.625
1,1047.94,13.629,0.625
1,1047.99,13.629,0.625
1,1048.041,13.629,0.625
1,1048.094,13.629,0.625
1,1048.144,13.629,0.625
1,1048.195,13.629,0.625
1,1048.246,13.629,0.625
1,1048.299,13.629,0.625
1,1048.35,13.629,0.625
1,1048.401,13.629,0.625
1,1048.452,13.629,0.625
1,1048.503,13.629,0.625
1,1048.553,13.629,0.625
1,1048.675,13.629,0.625
1,1048.761,13.629,0.625
1,1048.862,13.629,0.625
1,1048.948,13.629,0.625
1,1048.978,13.629,0.625
1,1049.065,13.629,0.625
1,1049.168,13.629,0.75
1,1049.268,13.629,0.75
1,1049.317,13.629,0.75
1,1049.373,13.629,0.75
1,1049.421,13.629,0.75
1,1049.475,13.629,0.75
1,1049.526,13.629,0.75
1,1049.579,13.629,0.75
1,1049.63,13.629,0.75
1,1049.757,13.629,0.75
1,1049.783,13.629,0.75
1,1049.834,13.629,0.75
1,1049.885,13.629,0.75
1,1049.937,13.629,0.75
1,1049.987,13.629,0.75
1,1050.026,13.629,0.75
1,1050.075,13.629,0.75
1,1050.128,13.629,0.75
1,1050.179,13.629,0.75
1,1050.206,13.629,0.75
1,1050.309,13.629,0.75
1,1050.361,13.629,0.75
1,1050.396,13.629,0.75
1,1050.493,13.629,0.75
1,1050.597,13.629,0.75
1,1050.7,13.629,0.75
1,1050.773,13.629,0.75
1,1050.808,13.629,0.75
1,1050.86,13.629,0.75
1,1050.909,13.629,0.75
1,1050.961,13.629,0.75
1,1051.011,13.629,0.75
1,1051.063,13.629,0.75
1,1051.114,13.629,0.75
1,1051.166,13.629,0.75
1,1051.217,13.629,0.75
1,1051.283,13.629,0.75
1,1051.319,13.629,0.75
1,1051.375,13.629,0.625
1,1051.421,13.629,0.625
1,1051.473,13.629,0.625
1,1051.523,13.629,0.625
1,1051.575,13.629,0.625
1,1051.627,13.629,0.625
1,1051.677,13.629,0.625
1,1051.727,13.629,0.625
1,1051.751,13.629,0.625
1,1051.83,13.629,0.625
1,1051.85,13.629,0.625
1,1051.903,13.629,0.625
1,1051.933,13.629,0.625
1,1051.966,13.629,0.625
1,1052.018,13.629,0.625
1,1052.049,13.629,0.625
1,1052.138,13.629,0.625
1,1052.19,13.629,0.625
1,1052.24,13.629,0.625
1,1052.343,13.629,0.75
1,1052.394,13.629,0.75
1,1052.444,13.629,0.75
1,1052.496,13.629,0.75
1,1052.547,13.629,0.75
1,1052.599,13.629,0.75
1,1052.65,13.629,0.75
1,1052.689,13.629,0.75
1,1052.742,13.629,0.75
1,1052.821,13.629,0.75
1,1052.854,13.629,0.75
1,1052.906,13.629,0.75
1,1052.956,13.629,0.75
1,1053.008,13.629,0.75
1,1053.062,13.629,0.75
1,1053.139,13.629,0.75
1,1053.161,13.629,0.75
1,1053.227,13.629,0.75
1,1053.266,13.629,0.75
1,1053.301,13.629,0.75
1,1053.351,13.629,0.75
1,1053.405,13.629,0.75
1,1053.454,13.629,0.75
1,1053.506,13.629,0.75
1,1053.559,13.629,0.75
1,1053.587,13.629,0.75
1,1053.649,13.629,0.75
1,1053.674,13.629,0.75
1,1053.7,13.629,0.75
1,1053.75,13.629,0.75
1,1053.778,13.629,0.75
1,1053.809,13.629,0.75
1,1053.854,13.629,0.75
1,1053.881,13.629,0.75
1,1053.899,13.629,0.75
1,1053.951,13.629,0.75
1,1053.981,13.629,0.75
1,1054.035,13.629,0.75
1,1054.083,11.358,0.0
1,1054.135,11.358,0.0
1,1054.188,11.358,0.0
1,1054.251,11.358,0.0
1,1054.288,11.358,0.0
1,1054.342,11.358,0.0
1,1054.394,11.358,0.0
1,1054.442,11.358,0.0
1,1054.492,11.358,0.0
1,1054.549,11.358,0.0
1,1054.595,11.358,0.0
1,1054.647,11.358,0.0
1,1054.7,11.358,0.0
1,1054.75,11.358,0.0
1,1054.801,11.358,0.0
1,1054.857,11.358,0.0
1,1054.902,11.358,0.0
1,1054.953,11.358,0.0
1,1055.006,11.358,0.0
1,1055.04,13.629,0.5
1,1055.071,13.629,0.5
1,1055.107,13.629,0.5
1,1055.16,13.629,0.5
1,1055.209,13.629,0.5
1,1055.275,13.629,0.5
1,1055.314,13.629,0.5
1,1055.367,13.629,0.5
1,1055.415,13.629,0.5
1,1055.465,13.629,0.5
1,1055.518,13.629,0.5
1,1055.563,13.629,0.5
1,1055.616,13.629,0.5
1,1055.658,13.629,0.5
1,1055.705,13.629,0.5
1,1055.762,13.629,0.5
1,1055.811,13.629,0.5
1,1055.94,13.629,0.5
1,1055.993,13.629,0.5
1,1056.043,18.172,0.25
1,1056.095,18.172,0.25
1,1056.146,18.172,0.25
1,1056.229,18.172,0.25
1,1056.336,18.172,0.25
1,1056.402,18.172,0.25
1,1056.438,18.172,0.25
1,1056.49,18.172,0.25
1,1056.542,18.172,0.25
1,1056.595,18.172,0.25
1,1056.646,18.172,0.25
1,1056.699,18.172,0.25
1,1056.755,18.172,0.25
1,1056.797,18.172,0.25
1,1056.848,18.172,0.25
1,1056.9,18.172,0.25
1,1056.95,18.172,0.25
1,1057.006,18.172,0.25
1,1057.055,18.172,0.25
1,1057.109,15.901,0.25
1,1057.155,15.901,0.25
1,1057.244,15.901,0.25
1,1057.272,15.901,0.25
1,1057.323,15.901,0.25
1,1057.36,15.901,0.25
1,1057.414,15.901,0.25
1,1057.464,15.901,0.25
1,1057.566,15.901,0.25
1,1057.616,15.901,0.25
1,1057.655,15.901,0.25
1,1057.681,15.901,0.25
1,1057.736,15.901,0.25
1,1057.769,15.901,0.25
1,1057.858,15.901,0.25
1,1057.887,15.901,0.25
1,1057.938,15.901,0.25
1,1057.976,15.901,0.25
1,1058.026,15.901,0.25
1,1058.075,22.715,0.625
1,1058.131,22.715,0.625
1,1058.178,22.715,0.625
1,1058.282,22.715,0.625
1,1058.333,22.715,0.625
1,1058.384,22.715,0.625
1,1058.435,22.715,0.625
1,1058.502,22.715,0.625
1,1058.551,22.715,0.625
1,1058.589,22.715,0.625
1,1058.641,22.715,0.625
1,1058.695,22.715,0.625
1,1058.757,22.715,0.625
1,1058.795,22.715,0.625
1,1058.874,22.715,0.625
1,1058.896,22.715,0.625
1,1058.997,22.715,0.625
1,1059.05,22.715,0.625
1,1059.102,22.715,0.625
1,1059.166,22.715,0.625
1,1059.269,22.715,0.625
1,1059.306,22.715,0.625
1,1059.405,22.715,0.625
1,1059.51,22.715,0.625
1,1059.562,22.715,0.625
1,1059.612,22.715,0.625
1,1059.664,22.715,0.625
1,1059.716,22.715,0.625
1,1059.767,22.715,0.625
1,1059.817,22.715,0.625
1,1059.868,22.715,0.625
1,1059.921,22.715,0.625
1,1059.972,22.715,0.625
1,1060.024,22.715,0.625
1,1060.075,22.715,0.625
1,1060.125,22.715,0.625
1,1060.177,22.715,0.625
1,1060.226,22.715,0.625
1,1060.292,22.715,0.625
1,1060.328,22.715,0.625
1,1060.382,22.715,0.625
1,1060.433,22.715,0.625
1,1060.482,22.715,0.625
1,1060.534,22.715,0.625
1,1060.587,22.715,0.625
1,1060.64,22.715,0.625
1,1060.689,22.715,0.625
1,1060.778,22.715,0.625
1,1060.831,22.715,0.625
1,1060.857,22.715,0.625
1,1060.908,22.715,0.625
1,1060.944,22.715,0.625
1,1060.996,22.715,0.625
1,1061.046,22.715,0.625
1,1061.079,22.715,0.625
1,1061.163,22.715,0.625
1,1061.251,22.715,0.625
1,1061.289,22.715,0.75
1,1061.386,22.715,0.75
1,1061.471,22.715,0.75
1,1061.522,22.715,0.75
1,1061.558,22.715,0.75
1,1061.611,22.715,0.75
1,1061.661,22.715,0.75
1,1061.713,22.715,0.75
1,1061.811,22.715,0.75
1,1061.812,22.715,0.75
1,1061.866,22.715,0.75
1,1061.902,22.715,0.75
1,1061.954,22.715,0.75
1,1061.982,22.715,0.75
1,1062.034,22.715,0.75
1,1062.07,22.715,0.75
1,1062.122,22.715,0.75
1,1062.174,22.715,0.75
1,1062.224,22.715,0.75
1,1062.276,22.715,0.75
1,1062.326,22.715,0.75
1,1062.378,22.715,0.75
1,1062.447,22.715,0.75
1,1062.48,22.715,0.75
1,1062.582,22.715,0.75
1,1062.635,22.715,0.75
1,1062.662,22.715,0.75
1,1062.684,22.715,0.75
1,1062.755,22.715,0.75
1,1062.787,22.715,0.75
1,1062.838,22.715,0.75
1,1062.89,22.715,0.75
1,1062.941,22.715,0.75
1,1062.992,22.715,0.75
1,1063.044,22.715,0.75
1,1063.094,22.715,0.75
1,1063.159,22.715,0.75
1,1063.197,22.715,0.75
1,1063.298,22.715,0.625
1,1063.352,22.715,0.625
1,1063.401,22.715,0.625
1,1063.456,22.715,0.625
1,1063.506,22.715,0.625
1,1063.596,22.715,0.625
1,1063.699,22.715,0.625
1,1063.777,22.715,0.625
1,1063.811,22.715,0.625
1,1063.863,22.715,0.625
1,1063.914,22.715,0.625
1,1063.965,22.715,0.625
1,1063.996,22.715,0.625
1,1064.016,22.715,0.625
1,1064.048,22.715,0.625
1,1064.098,22.715,0.625
1,1064.132,22.715,0.625
1,1064.16,22.715,0.625
1,1064.211,22.715,0.625
1,1064.323,18.172,0.625
1,1064.374,18.172,0.625
1,1064.426,18.172,0.625
1,1064.476,18.172,0.625
1,1064.528,18.172,0.625
1,1064.579,18.172,0.625
1,1064.632,18.172,0.625
1,1064.685,18.172,0.625
1,1064.732,18.172,0.625
1,1064.784,18.172,0.625
1,1064.835,18.172,0.625
1,1064.924,18.172,0.625
1,1064.952,18.172,0.625
1,1065.089,18.172,0.625
1,1065.142,18.172,0.625
1,1065.234,18.172,0.625
1,1065.26,18.172,0.625
1,1065.348,18.172,0.625
1,1065.401,18.172,0.625
1,1065.45,18.172,0.375
1,1065.488,18.172,0.375
1,1065.541,18.172,0.375
1,1065.566,18.172,0.375
1,1065.617,18.172,0.375
1,1065.655,18.172,0.375
1,1065.707,18.172,0.375
1,1065.757,18.172,0.375
1,1065.808,18.172,0.375
1,1065.859,18.172,0.375
1,1065.891,18.172,0.375
1,1065.945,18.172,0.375
1,1066.0,18.172,0.375
1,1066.05,18.172,0.375
1,1066.103,18.172,0.375
1,1066.154,18.172,0.375
1,1066.181,18.172,0.375
1,1066.231,18.172,0.375
1,1066.269,18.172,0.375
1,1066.385,18.172,0.625
1,1066.437,18.172,0.625
1,1066.473,18.172,0.625
1,1066.525,18.172,0.625
1,1066.576,18.172,0.625
1,1066.627,18.172,0.625
1,1066.678,18.172,0.625
1,1066.73,18.172,0.625
1,1066.78,18.172,0.625
1,1066.833,18.172,0.625
1,1066.883,18.172,0.625
1,1066.935,18.172,0.625
1,1066.986,18.172,0.625
1,1067.04,18.172,0.625
1,1067.089,18.172,0.625
1,1067.152,18.172,0.625
1,1067.19,18.172,0.625
1,1067.243,18.172,0.625
1,1067.292,18.172,0.625
1,1067.409,18.172,0.625
1,1067.462,18.172,0.625
1,1067.498,18.172,0.625
1,1067.55,18.172,0.625
1,1067.599,18.172,0.625
1,1067.652,18.172,0.625
1,1067.703,18.172,0.625
1,1067.771,18.172,0.625
1,1067.805,18.172,0.625
1,1067.86,18.172,0.625
1,1067.907,18.172,0.625
1,1067.959,18.172,0.625
1,1068.01,18.172,0.625
1,1068.111,18.172,0.625
1,1068.163,18.172,0.625
1,1068.216,18.172,0.625
1,1068.316,18.172,0.625
1,1068.384,18.172,0.625
1,1068.465,18.172,0.625
1,1068.495,18.172,0.625
1,1068.52,18.172,0.625
1,1068.573,18.172,0.625
1,1068.623,18.172,0.625
1,1068.644,18.172,0.625
1,1068.727,18.172,0.625
1,1068.746,18.172,0.625
1,1068.828,18.172,0.625
1,1068.849,18.172,0.625
1,1068.9,18.172,0.625
1,1068.934,18.172,0.625
1,1068.985,18.172,0.625
1,1069.036,18.172,0.625
1,1069.102,18.172,0.625
1,1069.15,18.172,0.625
1,1069.201,18.172,0.625
1,1069.239,18.172,0.625
1,1069.329,18.172,0.625
1,1069.383,18.172,0.625
1,1069.432,18.172,0.75
1,1069.536,18.172,0.75
1,1069.56,18.172,0.75
1,1069.597,18.172,0.75
1,1069.65,18.172,0.75
1,1069.701,18.172,0.75
1,1069.75,18.172,0.75
1,1069.802,18.172,0.75
1,1069.853,18.172,0.75
1,1069.956,18.172,0.75
1,1070.056,18.172,0.75
1,1070.109,18.172,0.75
1,1070.159,18.172,0.75
1,1070.265,18.172,0.75
1,1070.438,18.172,0.75
1,1070.467,18.172,0.75
1,1070.584,18.172,0.75
1,1070.636,18.172,0.75
1,1070.671,18.172,0.75
1,1070.705,18.172,0.625
1,1070.846,18.172,0.625
1,1070.877,18.172,0.625
1,1070.928,18.172,0.625
1,1070.979,18.172,0.625
1,1071.014,18.172,0.625
1,1071.062,18.172,0.625
1,1071.127,18.172,0.625
1,1071.178,18.172,0.625
1,1071.198,18.172,0.625
1,1071.25,18.172,0.625
1,1071.288,18.172,0.625
1,1071.338,18.172,0.625
1,1071.389,18.172,0.625
1,1071.491,18.172,0.625
1,1071.542,18.172,0.625
1,1071.594,18.172,0.625
1,1071.645,18.172,0.625
1,1071.697,18.172,0.625
1,1071.748,18.172,0.75
1,1071.799,18.172,0.75
1,1071.849,18.172,0.75
1,1071.899,18.172,0.75
1,1071.956,18.172,0.75
1,1072.003,18.172,0.75
1,1072.054,18.172,0.75
1,1072.105,18.172,0.75
1,1072.157,18.172,0.75
1,1072.208,18.172,0.75
1,1072.261,18.172,0.75
1,1072.311,18.172,0.75
1,1072.363,18.172,0.75
1,1072.413,18.172,0.75
1,1072.464,18.172,0.75
1,1072.516,18.172,0.75
1,1072.568,18.172,0.75
1,1072.632,18.172,0.75
1,1072.662,18.172,0.75
1,1072.793,18.172,0.75
1,1072.821,18.172,0.75
1,1072.842,18.172,0.75
1,1072.894,18.172,0.75
1,1072.925,18.172,0.75
1,1072.977,18.172,0.75
1,1073.027,18.172,0.75
1,1073.078,18.172,0.75
1,1073.129,18.172,0.75
1,1073.194,18.172,0.75
1,1073.232,18.172,0.75
1,1073.284,18.172,0.75
1,1073.335,18.172,0.75
1,1073.452,18.172,0.75
1,1073.554,18.172,0.75
1,1073.604,18.172,0.75
1,1073.642,18.172,0.75
1,1073.693,18.172,0.75
1,1073.743,18.172,0.75
1,1073.861,18.172,0.625
1,1073.912,18.172,0.625
1,1073.949,18.172,0.625
1,1074.0,18.172,0.625
1,1074.052,18.172,0.625
1,1074.122,18.172,0.625
1,1074.153,18.172,0.625
1,1074.271,18.172,0.625
1,1074.322,18.172,0.625
1,1074.359,18.172,0.625
1,1074.476,18.172,0.625
1,1074.526,18.172,0.625
1,1074.563,18.172,0.625
1,1074.615,18.172,0.625
1,1074.665,18.172,0.625
1,1074.719,18.172,0.625
1,1074.768,18.172,0.625
1,1074.82,18.172,0.625
1,1074.869,18.172,0.625
1,1074.973,13.629,0.5
1,1075.025,13.629,0.5
1,1075.075,13.629,0.5
1,1075.126,13.629,0.5
1,1075.177,13.629,0.5
1,1075.242,13.629,0.5
1,1075.28,13.629,0.5
1,1075.332,13.629,0.5
1,1075.382,13.629,0.5
1,1075.483,13.629,0.5
1,1075.587,13.629,0.5
1,1075.639,13.629,0.5
1,1075.757,13.629,0.5
1,1075.791,13.629,0.5
1,1075.844,13.629,0.5
1,1075.894,13.629,0.5
1,1075.946,13.629,0.5
1,1075.998,13.629,0.5
1,1076.063,13.629,0.5
1,1076.203,18.172,0.5
1,1076.255,18.172,0.5
1,1076.303,18.172,0.5
1,1076.355,18.172,0.5
1,1076.406,18.172,0.5
1,1076.508,18.172,0.5
1,1076.56,18.172,0.5
1,1076.61,18.172,0.5
1,1076.713,18.172,0.5
1,1076.765,18.172,0.5
1,1076.816,18.172,0.5
1,1076.868,18.172,0.5
1,1076.92,18.172,0.5
1,1076.97,18.172,0.5
1,1077.021,18.172,0.5
1,1077.073,18.172,0.5
1,1077.123,18.172,0.5
1,1077.189,18.172,0.5
1,1077.225,18.172,0.5
1,1077.277,18.172,0.625
1,1077.348,18.172,0.625
1,1077.432,18.172,0.625
1,1077.481,18.172,0.625
1,1077.535,18.172,0.625
1,1077.585,18.172,0.625
1,1077.636,18.172,0.625
1,1077.673,18.172,0.625
1,1077.806,18.172,0.625
1,1077.839,18.172,0.625
1,1077.893,18.172,0.625
1,1077.941,18.172,0.625
1,1077.995,18.172,0.625
1,1078.046,18.172,0.625
1,1078.097,18.172,0.625
1,1078.149,18.172,0.625
1,1078.199,18.172,0.625
1,1078.249,18.172,0.625
1,1078.338,18.172,0.625
1,1078.39,18.172,0.625
1,1078.541,18.172,0.625
1,1078.645,18.172,0.625
1,1078.674,18.172,0.625
1,1078.728,18.172,0.625
1,1078.763,18.172,0.625
1,1078.813,18.172,0.625
1,1078.864,18.172,0.625
1,1078.907,18.172,0.625
1,1078.944,18.172,0.625
1,1078.967,18.172,0.625
1,1079.009,18.172,0.625
1,1079.047,18.172,0.625
1,1079.071,18.172,0.625
1,1079.171,18.172,0.625
1,1079.224,18.172,0.625
1,1079.273,18.172,0.625
1,1079.321,18.172,0.625
1,1079.364,18.172,0.625
1,1079.392,18.172,0.625
1,1079.484,18.172,0.625
1,1079.533,18.172,0.625
1,1079.585,18.172,0.625
1,1079.634,18.172,0.625
1,1079.696,18.172,0.625
1,1079.756,18.172,0.625
1,1079.786,18.172,0.625
1,1079.84,18.172,0.625
1,1079.889,18.172,0.625
1,1079.927,18.172,0.625
1,1079.975,18.172,0.625
1,1080.005,18.172,0.625
1,1080.056,18.172,0.625
1,1080.093,18.172,0.625
1,1080.145,18.172,0.625
1,1080.194,18.172,0.625
1,1080.246,18.172,0.625
1,1080.301,18.172,0.625
1,1080.364,18.172,0.625
1,1080.4,18.172,0.625
1,1080.539,18.172,0.625
1,1080.605,18.172,0.625
1,1080.657,18.172,0.625
1,1080.708,18.172,0.625
1,1080.81,18.172,0.625
1,1080.861,18.172,0.625
1,1080.911,18.172,0.625
1,1080.965,18.172,0.625
1,1081.014,18.172,0.625
1,1081.074,18.172,0.625
1,1081.117,18.172,0.625
1,1081.149,18.172,0.625
1,1081.202,18.172,0.625
1,1081.26,18.172,0.625
1,1081.369,18.172,0.625
1,1081.424,18.172,0.625
1,1081.459,18.172,0.625
1,1081.526,13.629,0.75
1,1081.601,13.629,0.75
1,1081.629,13.629,0.75
1,1081.68,13.629,0.75
1,1081.734,13.629,0.75
1,1081.787,13.629,0.75
1,1081.938,13.629,0.75
1,1081.989,13.629,0.75
1,1082.039,13.629,0.75
1,1082.09,13.629,0.75
1,1082.141,13.629,0.75
1,1082.193,13.629,0.75
1,1082.243,13.629,0.75
1,1082.308,13.629,0.75
1,1082.345,13.629,0.75
1,1082.397,13.629,0.75
1,1082.447,13.629,0.75
1,1082.515,13.629,0.75
1,1082.549,13.629,0.75
1,1082.693,13.629,0.75
1,1082.755,13.629,0.75
1,1082.825,13.629,0.75
1,1082.858,13.629,0.75
1,1082.943,13.629,0.75
1,1083.062,13.629,0.75
1,1083.076,13.629,0.75
1,1083.124,13.629,0.75
1,1083.149,13.629,0.75
1,1083.176,13.629,0.75
1,1083.219,13.629,0.75
1,1083.243,13.629,0.75
1,1083.269,13.629,0.75
1,1083.296,13.629,0.75
1,1083.367,13.629,0.75
1,1083.414,13.629,0.75
1,1083.443,13.629,0.75
1,1083.474,13.629,0.75
1,1083.589,13.629,0.75
1,1083.642,13.629,1.0
1,1083.678,13.629,1.0
1,1083.7,13.629,1.0
1,1083.755,13.629,1.0
1,1083.779,13.629,1.0
1,1083.799,13.629,1.0
1,1083.829,13.629,1.0
1,1083.855,13.629,1.0
1,1083.884,13.629,1.0
1,1083.902,13.629,1.0
1,1083.945,13.629,1.0
1,1083.97,13.629,1.0
1,1084.036,13.629,1.0
1,1084.045,13.629,1.0
1,1084.086,13.629,1.0
1,1084.124,13.629,1.0
1,1084.188,13.629,1.0
1,1084.265,13.629,1.0
1,1084.291,13.629,1.0
1,1084.362,13.629,1.0
1,1084.393,13.629,1.0
1,1084.446,13.629,1.0
1,1084.562,13.629,1.0
1,1084.599,13.629,1.0
1,1084.7,13.629,1.0
1,1084.803,13.629,1.0
1,1084.854,13.629,1.0
1,1084.906,13.629,1.0
1,1084.959,13.629,1.0
1,1085.008,13.629,1.0
1,1085.062,13.629,1.0
1,1085.11,13.629,1.0
1,1085.175,13.629,1.0
1,1085.214,13.629,1.0
1,1085.264,13.629,1.0
1,1085.315,13.629,1.0
1,1085.367,13.629,1.0
1,1085.417,13.629,1.0
1,1085.567,13.629,1.0
1,1085.671,13.629,1.0
1,1085.724,13.629,1.0
1,1085.776,13.629,1.0
1,1085.828,13.629,1.0
1,1085.879,13.629,1.0
1,1085.931,13.629,1.0
1,1085.982,13.629,1.0
1,1086.032,13.629,1.0
1,1086.083,13.629,1.0
1,1086.135,13.629,1.0
1,1086.237,13.629,1.0
1,1086.302,13.629,1.0
1,1086.339,13.629,1.0
1,1086.493,13.629,1.0
1,1086.58,13.629,1.0
1,1086.633,13.629,1.0
1,1086.66,13.629,1.0
1,1086.798,13.629,1.0
1,1086.852,13.629,1.0
1,1086.905,13.629,1.0
1,1086.953,13.629,1.0
1,1087.007,13.629,1.0
1,1087.055,13.629,1.0
1,1087.108,13.629,1.0
1,1087.158,13.629,1.0
1,1087.211,13.629,1.0
1,1087.261,13.629,1.0
1,1087.363,13.629,1.0
1,1087.415,13.629,1.0
1,1087.466,13.629,1.0
1,1087.518,13.629,1.0
1,1087.567,13.629,1.0
1,1087.62,13.629,1.0
1,1087.67,13.629,1.0
1,1087.722,13.629,1.0
1,1087.773,13.629,1.0
1,1087.876,13.629,1.0
1,1087.976,13.629,1.0
1,1088.044,13.629,1.0
1,1088.084,13.629,1.0
1,1088.136,13.629,1.0
1,1088.182,13.629,1.0
1,1088.235,13.629,1.0
1,1088.285,13.629,1.0
1,1088.34,13.629,1.0
1,1088.387,13.629,1.0
1,1088.442,13.629,1.0
1,1088.591,13.629,1.0
1,1088.667,13.629,1.0
1,1088.694,13.629,1.0
1,1088.801,13.629,1.0
1,1088.86,13.629,1.0
1,1088.95,13.629,1.0
1,1089.002,13.629,1.0
1,1089.07,13.629,1.0
1,1089.104,13.629,1.0
1,1089.169,13.629,1.0
1,1089.206,13.629,1.0
1,1089.258,13.629,1.0
1,1089.31,13.629,1.0
1,1089.363,13.629,1.0
1,1089.413,13.629,1.0
1,1089.464,13.629,1.0
1,1089.513,13.629,1.0
1,1089.616,13.629,1.0
1,1089.668,13.629,1.0
1,1089.718,13.629,1.0
1,1089.77,13.629,1.0
1,1089.821,13.629,1.0
1,1089.872,13.629,1.0
1,1089.923,13.629,1.0
1,1089.975,13.629,1.0
1,1090.025,13.629,1.0
1,1090.077,13.629,1.0
1,1090.131,13.629,1.0
1,1090.165,13.629,0.875
1,1090.215,13.629,0.875
1,1090.246,13.629,0.875
1,1090.296,13.629,0.875
1,1090.347,13.629,0.875
1,1090.398,13.629,0.875
1,1090.435,13.629,0.875
1,1090.53,13.629,0.875
1,1090.553,13.629,0.875
1,1090.603,13.629,0.875
1,1090.639,13.629,0.875
1,1090.692,13.629,0.875
